"keys","en","ja","zh","ru","es","pt","de","ko"
"MSG_C_LASER_X_LOSS","Xalthis's many legs allowed it to jitter in a frequency that matched the laser's pulse rate. The beam hit only the empty air where the monster had been milliseconds before. It lunged from the shadows, its chitinous armor reflecting the useless light.","ザルティスの無数の脚は、レーザーのパルスレートに合わせた周波数で小刻みに動くことを可能にした。ビームは、怪物が数ミリ秒前にいた空っぽの空間を撃つだけだった。奴は影から飛び出し、キチン質の装甲で無益な光を反射した。","扎尔希斯的多条腿让它能以匹配激光脉冲频率的节奏震颤。光束击中的只是怪物在几毫秒前停留过的空气。它从阴影中扑出，几丁质装甲反射着那无用的光芒。","Множество ног Залтиса позволяло ему дрожать с частотой, соответствующей частоте импульсов лазера. Луч попадал лишь в пустой воздух, где монстр был миллисекунды назад. Он бросился из тени, его хитиновый панцирь отражал бесполезный свет.","Las numerosas patas de Xalthis le permitieron vibrar a una frecuencia que coincidía con la frecuencia de pulso del láser. El haz golpeó solo el aire vacío donde el monstruo había estado milisegundos antes. Saltó desde las sombras, su armadura de quitina reflejando la luz inútil.","As muitas pernas de Xalthis permitiram-lhe vibrar numa frequência que correspondia à taxa de pulso do laser. O feixe atingiu apenas o ar vazio onde o monstro estivera milissegundos antes. Ele saltou das sombras, a sua armadura quitinosa refletindo a luz inútil.","Die vielen Beine von Xalthis erlaubten es ihm, in einer Frequenz zu zittern, die der Pulsrate des Lasers entsprach. Der Strahl traf nur die leere Luft, in der sich das Monster Millisekunden zuvor befunden hatte. Er stürzte sich aus dem Schatten hervor, während sein Chitinpanzer das nutzlose Licht reflektierte.","자르티스의 무수한 다리는 레이저의 펄스 레이트에 맞춘 주파수로 소스라치게 움직일 수 있게 했습니다. 빔은 괴물이 몇 밀리초 전에 있던 빈 공간만 맞힐 뿐이었습니다. 그는 어둠 속에서 튀어나왔고, 키틴질 장갑은 쓸모없는 빛을 반사했습니다."
"MSG_C_LASER_Y_LOSS","The yeti's dense, ice-embedded fur reflected the laser back toward its source. The intense light was scattered by the frost crystals, losing its lethality as it blinded the operator. The monster roared in the blinding glare, its domain still secure.","イエティの密集した、氷の埋まった毛皮はレーザーを光源へと反射した。強烈な光は霜の結晶によって散乱され、操作者の目をくらませながら殺傷力を失った。怪物は目も眩むような閃光の中で咆哮し、その領土はまだ安泰だった。","雪人浓密且嵌入冰晶的毛皮将激光反射回了光源。强烈的光线被霜晶散射，在令操作员致盲的同时丧失了杀伤力。怪物在刺眼的闪光中咆哮，领地依然稳固。","Густой, покрытый льдом мех йети отразил лазер обратно к его источнику. Интенсивный свет был рассеян кристаллами инея, теряя свою смертоносность и ослепляя оператора. Монстр взревел в слепящем сиянии, его владения все еще в безопасности.","El pelaje denso e incrustado de hielo del yeti reflejó el láser hacia su fuente. La luz intensa fue dispersada por los cristales de escarcha, perdiendo su letalidad mientras cegaba al operador. El monstruo rugió bajo el resplandor cegador, con su dominio aún a salvo.","O pelo denso e incrustado de gelo do yeti refletiu o laser de volta para a sua fonte. A luz intensa foi dispersada pelos cristais de geada, perdendo a sua letalidade enquanto cegava o operador. O monstro rugiu no brilho ofuscante, o seu domínio ainda seguro.","Das dichte, in Eis eingebettete Fell des Yetis reflektierte den Laser zurück zu seiner Quelle. Das intensive Licht wurde von den Frostkristallen gestreut und verlor seine Tödlichkeit, während es den Bediener blendete. Das Monster brüllte im gleißenden Licht, sein Revier war immer noch sicher.","예티의 밀집되고 얼음이 박힌 털이 레이저를 광원으로 반사시켰습니다. 강렬한 빛은 서리 결정에 의해 산란되어 살상력을 잃고 조작자의 눈을 멀게 했습니다. 괴물은 눈부신 섬광 속에서 포효했고, 그의 영토는 여전히 안전했습니다."
"MSG_C_LASER_Z_LOSS","The zombie continued its slow advance even as the laser carved large sections from its torso. It had no internal organs left to fail and no blood to lose. It eventually reached the laser battery and crushed it with unfeeling hands.","ゾンビはレーザーが胴体を大きく削り取っても、ゆっくりと前進を続けた。奴には機能不全に陥る内臓も、失うべき血液も残っていなかった。奴は最終的にレーザーバッテリーに到達し、無感情な手でそれを粉砕した。","僵尸即便被激光削去了躯干的大部分，依然缓慢地推进。它早已没有可以衰竭的内脏，也没有可以流失的血液。它最终走到了激光电池前，用无感的手将其捏碎。","Зомби продолжал свое медленное продвижение, даже когда лазер вырезал большие куски из его туловища. У него не осталось внутренних органов, которые могли бы отказать, и крови, которую можно было бы потерять. В конце концов он добрался до лазерной батареи и раздавил ее бесчувственными руками.","El zombie continuó su lento avance incluso cuando el láser talló grandes secciones de su torso. No le quedaban órganos internos que pudieran fallar ni sangre que perder. Finalmente llegó a la batería del láser y la aplastó con manos insensibles.","O zombie continuou o seu avanço lento mesmo quando o laser cortou grandes secções do seu tronco. Já não tinha órgãos internos para falhar nem sangue para perder. Acabou por chegar à bateria do laser e esmagou-a com mãos insensíveis.","Der Zombie rückte unaufhaltsam vor, selbst als der Laser große Teile seines Torsos herausschnitt. Er hatte keine inneren Organe mehr, die versagen konnten, und kein Blut mehr, das er verlieren konnte. Schließlich erreichte er die Laserbatterie und zertrümmerte sie mit gefühllosen Händen.","좀비는 레이저가 몸통을 크게 깎아내도 천천히 전진을 계속했습니다. 그에게는 기능 부전에 빠질 장기도, 잃을 혈액도 남아 있지 않았습니다. 그는 결국 레이저 배터리에 도달하여 무정한 손으로 그것을 분쇄했습니다."
"MSG_C_LAUNDRY_A_WIN","You tossed the ant colony into a whirlpool of high-performance detergent and water. The tiny creatures were washed away along with the unwanted dirt. Their social structure dissolved into a sea of foam.","アリの軍団を高性洗剤の渦巻く洗濯槽へと放り込んだ。小さな命は不要な汚れと共に一気に洗い流された。彼らの強固な組織図は、石鹸の泡の中に消え、浄化された。","你将蚁群投入了强力洗涤剂漩涡翻滚的洗衣槽。这些微小的生命连同不必要的污垢一起被冲刷殆尽。它们稳固的组织架构在肥皂泡中消失并得到了净化。","Вы бросили муравьиную колонию в водоворот высокоэффективного моющего средства и воды. Крошечные существа были смыты вместе с ненужной грязью. Их социальная структура растворилась в море пены.","Lanzaste la colonia de hormigas a un remolino de detergente de alto rendimiento y agua. Las diminutas criaturas fueron arrastradas junto con la suciedad no deseada. Su estructura social se disolvió en un mar de espuma.","Atirou a colónia de formigas para um redemoinho de detergente de alto rendimento e água. As minúsculas criaturas foram levadas juntamente com a sujidade indesejada. A sua estrutura social dissolveu-se num mar de espuma.","Sie warfen die Ameisenkolonie in einen Wirbel aus Hochleistungswaschmittel und Wasser. Die winzigen Kreaturen wurden zusammen mit dem unerwünschten Schmutz weggespült. Ihre soziale Struktur löste sich in einem Meer aus Schaum auf.","개미 군단을 고성능 세제가 소용돌이치는 세탁조에 던져 넣었습니다. 작은 생명체들은 불필요한 먼지와 함께 한꺼번에 씻겨 내려갔습니다. 그들의 강고한 조직도는 비누 거품 속에 사라져 정화되었습니다."
"MSG_C_LAUNDRY_B_WIN","The bat's wings were stained with magical residue, but the laundry cycle stripped it away. The sudden soaking weighed it down, and it couldn't fly anymore. The beast was cleaned into submission.","魔力の残滓で汚れていたコウモリの翼が、強力な洗浄サイクルによって白く洗い直された。急激な浸水によって翼は重くなり、もはや飛ぶことは叶わなかった。魔物は清潔さと引き換えに自由を失った。","蝙蝠那沾染着魔力残渣的双翼在强力洗涤周期下被重新洗得洁白。由于突然的浸水，双翼变得沉重，再也无法飞翔。魔物以清洁为代价失去了自由。","Крылья летучей мыши были испачканы магическим осадком, но цикл стирки удалил его. Внезапное замачивание утяжелило их, и она больше не могла летать. Зверь был принужден к покорности чистотой.","Las alas del murciélago estaban manchadas de residuos mágicos, pero el ciclo de lavado los eliminó. El remojo repentino las hizo pesadas y ya no pudo volar. La bestia fue limpiada hasta someterla.","As asas do morcego estavam manchadas com resíduos mágicos, mas o ciclo de lavagem removeu-os. A imersão repentina tornou-as pesadas e ele já não conseguia voar. A besta foi limpa até à submissão.","Die Flügel der Fledermaus waren mit magischen Rückständen befleckt, aber der Waschgang streifte sie ab. Das plötzliche Einweichen machte sie schwerfällig, und sie konnte nicht mehr fliegen. Die Bestie wurde in die Unterwerfung gereinigt.","마력의 잔해로 더러워졌던 박쥐의 날개가 강력한 세탁 사이클에 의해 하얗게 세탁되었습니다. 급격한 침수로 인해 날개가 무거워졌고, 더 이상 날 수 없게 되었습니다. 마물은 청결함과 맞바꾸어 자유를 잃었습니다."
"MSG_C_LAUNDRY_C_WIN","The cobra found itself caught in a high-speed spin cycle. Its scales were polished to a shine, but its internal organs couldn't handle the centrifugal force. The serpent was left sparkling and motionless.","コブラはいつの間にか、高速回転する洗濯槽の中に閉じ込められていた。鱗は美しく磨き上げられたが、内臓は遠心力の暴力に耐えられなかった。蛇は宝石のような輝きを放ったまま、静かに沈黙した。","眼镜蛇不知不觉间被困在了高速旋转的洗衣槽里。鳞片被磨砺得十分美丽，但内脏无法承受离心力的暴力。长蛇闪耀着如宝石般的光辉，静静地陷入了沈默。","Кобра оказалась в цикле высокоскоростного отжима. Ее чешуя была отполирована до блеска, но внутренние органы не выдержали центробежной силы. Змея осталась сверкающей и неподвижной.","La cobra se vio atrapada en un ciclo de centrifugado de alta velocidad. Sus escamas fueron pulidas hasta brillar, pero sus órganos internos no pudieron soportar la fuerza centrífuga. La serpiente quedó reluciente e inmóvil.","A cobra viu-se apanhada num ciclo de centrifugação de alta velocidade. As suas escamas foram polidas até brilharem, mas os seus órgãos internos não aguentaram a força centrífuga. A serpente ficou cintilante e imóvel.","Die Kobra geriet in einen Hochgeschwindigkeits-Schleudergang. Ihre Schuppen wurden auf Hochglanz poliert, aber ihre inneren Organe hielten der Zentrifugalkraft nicht stand. Die Schlange blieb funkelnd und regungslos zurück.","코브라는 어느새 고속 회전하는 세탁조 안에 갇혀 있었습니다. 비늘은 아름답게 연마되었지만, 내장은 원심력의 폭력을 견디지 못했습니다. 뱀은 보석 같은 광채를 발산한 채 조용히 침묵했습니다."
"MSG_C_LAUNDRY_D_WIN","You washed away the soot and ash from the dragon's scales, revealing its hidden weakness. The detergent reacted with its magical fire, extinguishing its breath forever. The legend ended with a fresh, floral scent.","ドラゴンの鱗にこびりついた煤と灰を洗い流し、隠されていた弱点を露呈させた。洗剤が魔力の炎と化学反応を起こし、その息吹を永遠に封じ込めた。伝説の怪物は、清潔な花の香りと共にその幕を閉じた。","洗净了巨龙鳞片上附着的煤烟和灰烬，使其隐藏的弱点暴露。洗涤剂与魔力之火发生化学反应，永远封印了它的吐息。传说中的怪物随着清新的花香落下了帷幕。","Вы смыли сажу и пепел с чешуи дракона, обнажив его скрытую слабость. Моющее средство вступило в реакцию с его магическим огнем, навсегда потушив его дыхание. Легенда закончилась свежим цветочным ароматом.","Lavaste el hollín y la ceniza de las escamas del dragón, revelando su debilidad oculta. El detergente reaccionó con su fuego mágico, extinguiendo su aliento para siempre. La leyenda terminó con un aroma fresco y floral.","Lavou a fuligem e a cinza das escamas do dragão, revelando a sua fraqueza oculta. O detergente reagiu com o seu fogo mágico, extinguindo o seu sopro para sempre. A lenda terminou com um aroma fresco e floral.","Sie wuschen den Ruß und die Asche von den Schuppen des Drachens ab und enthüllten so seine verborgene Schwäche. Das Waschmittel reagierte mit seinem magischen Feuer und löschte seinen Atem für immer aus. Die Legende endete mit einem frischen, blumigen Duft.","드래곤의 비늘에 들러붙은 그을음과 재를 씻어내어 숨겨져 있던 약점을 노출시켰습니다. 세제가 마력의 불꽃과 화학 반응을 일으켜 그 숨결을 영원히 봉쇄했습니다. 전설의 괴물은 청결한 꽃향기와 함께 막을 내렸습니다."
"MSG_C_LAUNDRY_E_LOSS","The Ent absorbed the laundry water and the detergent acted like a growth booster. It flourished and grew even larger, its branches reaching out to crush you. Your attempt to 'clean' the forest only made it stronger.","エントは洗濯水をすべて吸収し、洗剤はまるで成長促進剤のような役割を果たした。古木はさらに巨大化し、その枝は怒りとともにあなたを押し潰した。森を「掃除」しようとした無謀な試みは、逆効果に終わった。","树精吸收了所有的洗涤水，洗涤剂反而起到了类似助长剂的作用。古树变得更加庞大，其枝条带着愤怒将你碾碎。想要“清理”森林的鲁莽尝试适得其反。","Энт впитал мыльную воду, и моющее средство сработало как стимулятор роста. Он расцвел и стал еще больше, его ветви потянулись, чтобы раздавить вас. Ваша попытка «очистить» лес только сделала его сильнее.","El ent absorbió el agua del lavado y el detergente actuó como un potenciador del crecimiento. Floreció y creció aún más, con sus ramas extendiéndose para aplastarte. Tu intento de 'limpiar' el bosque solo lo hizo más fuerte.","O ent absorveu a água da lavagem e o detergente funcionou como um estimulante de crescimento. Floresceu e cresceu ainda mais, com os seus ramos a estenderem-se para o esmagar. A sua tentativa de 'limpar' a floresta apenas a tornou mais forte.","Der Ent absorbierte das Waschwasser, und das Waschmittel wirkte wie ein Wachstumsbeschleuniger. Er blühte auf und wurde noch größer, seine Äste streckten sich aus, um Sie zu zerquetschen. Ihr Versuch, den Wald zu „reinigen“, machte ihn nur noch stärker.","엔트는 세탁수를 모두 흡수했고, 세제는 마치 성장 촉진제와 같은 역할을 했습니다. 고목은 더욱 거대해졌고, 그 가지는 분노와 함께 당신을 짓눌렀습니다. 숲을 '청소'하려던 무모한 시도는 역효과로 끝났습니다."
"MSG_C_LAUNDRY_F_WIN","The fly tried to dodge the soapy droplets, but was caught in a tsunami of foam. It was drowned in the refreshing lather and washed down the drain. The pest met a bubbly and efficient end.","ハエは飛び交う石鹸の滴を避けようとしたが、迫りくる泡の津波に飲み込まれた。洗剤のラザー（泡）に溺れ、排水口へと無残に姿を消した。害虫の最期は、清潔で、それでいて効率的なものだった。","苍蝇试图躲避飞溅的肥皂水滴，却被逼近的泡沫海啸所吞噬。它溺亡在洗涤剂的泡沫中，凄惨地消失在排水口。害虫的终焉既清洁又高效。","Муха пыталась увернуться от мыльных капель, но попала в цунами из пены. Она утонула в освежающей пене и была смыта в канализацию. Вредитель встретил пузырящийся и эффективный конец.","La mosca intentó esquivar las gotas de jabón, pero fue atrapada por un tsunami de espuma. Se ahogó en la refrescante espuma y fue arrastrada por el desagüe. La plaga tuvo un final burbujeante y eficiente.","A mosca tentou esquivar-se das gotas de sabão, mas foi apanhada por um tsunami de espuma. Morreu afogada na espuma refrescante e foi levada pelo ralo. A praga teve um fim borbulhante e eficiente.","Die Fliege versuchte, den Seifentropfen auszuweichen, wurde aber von einem Tsunami aus Schaum erfasst. Sie ertrank im erfrischenden Schaum und wurde in den Abfluss gespült. Der Schädling fand ein schaumiges und effizientes Ende.","파리는 날아다니는 비누 방울을 피하려 했지만, 다가오는 거품 해일 속으로 빨려 들어갔습니다. 세제 거품에 빠져 배수구로 비참하게 사라졌습니다. 해충의 최후는 청결하면서도 효율적이었습니다."
"MSG_C_LAUNDRY_G_WIN","The goblin's stinking rags were thoroughly laundered while it was still wearing them. The shock of being clean was too much for its vile spirit, and it collapsed in a pile of fresh cotton. The dungeon smelled better for a moment.","ゴブリンが身に纏っていた不潔なボロ布が、着衣のまま徹底的に洗濯された。身体が受けてしまった「清潔さ」の衝撃に奴の邪悪な精神は耐えられず、その場に崩れ落ちた。地牢には一瞬だけ、柔軟剤の香りが漂った。","哥布林身上裹着的肮脏破布在它还穿着的情况下被彻底洗涤了。它的邪恶精神无法承受身体受到的“清洁”冲击，当场瘫倒。地牢里瞬间飘荡起一抹柔顺剂的清香。","Вонючие лохмотья гоблина были тщательно выстираны прямо на нем. Шок от чистоты был слишком силен для его подлого духа, и он рухнул в кучу свежего хлопка. В подземелье на мгновение стало пахнуть лучше.","Los harapos pestilentes del goblin fueron lavados a fondo mientras aún los llevaba puestos. El impacto de estar limpio fue demasiado para su espíritu vil, y colapsó en una pila de algodón fresco. El calabozo olió mejor por un momento.","Os farrapos fedorentos do goblin foram cuidadosamente lavados enquanto ele ainda os usava. O choque de estar limpo foi demais para o seu espírito vil e ele colapsou numa pilha de algodão fresco. A masmorra cheirou melhor por um momento.","Die stinkenden Lumpen des Goblins wurden gründlich gewaschen, während er sie noch trug. Der Schock, sauber zu sein, war zu viel für seinen abscheulichen Geist, und er brach auf einem Haufen frischer Baumwolle zusammen. Der Kerker roch für einen Moment besser.","고블린이 몸에 걸치고 있던 불결한 누더기가 입은 채로 철저히 세탁되었습니다. 신체가 겪게 된 '청결함'의 충격에 그의 사악한 정신은 견디지 못하고 그 자리에 쓰러졌습니다. 던전에는 아주 잠깐 동안 섬유 유연제 향기가 감돌았습니다."
"MSG_C_LAUNDRY_H_WIN","A wave of high-speed spray soaked the harpy's feathers to the core. She found herself unable to maintain her balance in the air as her wings became sodden. The sky queen was cleaned and grounded simultaneously.","高速で噴射された水流が、ハーピーの羽を芯まで濡らし尽くした。水を含んで重くなった翼では均衡を保つことができず、彼女は空中から見苦しく墜落した。空の女王は、清掃と同時にその翼をも奪われた。","高速喷射的水流将哈皮的羽毛彻底淋湿。由于双翼含水变沉而无法维持平衡，她从空中狼狈坠落。天空之女王在被清理的同时，也被夺走了双翼。","Волна высокоскоростных брызг пропитала перья гарпии до самого основания. Она не смогла удерживать равновесие в воздухе, так как ее крылья намокли. Королева небес была одновременно очищена и приземлена.","Una ola de rocío a alta velocidad empapó las plumas de la arpía hasta la médula. Se vio incapaz de mantener el equilibrio en el aire mientras sus alas se empapaban. La reina del cielo fue limpiada y derribada simultáneamente.","Uma vaga de spray de alta velocidade ensopou as penas da harpia até ao âmago. Ela viu-se incapaz de manter o equilíbrio no ar à medida que as suas asas ficavam encharcadas. A rainha do céu foi limpa e imobilizada simultaneamente.","Eine Welle aus Hochgeschwindigkeits-Gischt durchtränkte die Federn der Harpyie bis auf die Haut. Sie war nicht mehr in der Lage, ihr Gleichgewicht in der Luft zu halten, da ihre Flügel klatschnass wurden. Die Himmelskönigin wurde gleichzeitig gereinigt und auf den Boden gezwungen.","고속으로 분사된 수류가 하피의 깃털을 속까지 적셨습니다. 물을 머금어 무거워진 날개로는 균형을 잡을 수 없었고, 그녀는 공중에서 꼴사납게 추락했습니다. 하늘의 여왕은 청소와 동시에 그 날개마저 빼앗겼습니다."
"MSG_C_LAUNDRY_I_LOSS","The imp used the soapy water to create a field of slippery illusions that confused your aim. He laughed as you stumbled over the foam, the detergent only serving to mask the prankster's true location.","インプは石鹸水を媒介にして滑りやすい幻覚のフィールドを作り出し、あなたの狙いを狂わせた。泡に足を取られてよろめくあなたを奴は嘲笑い、洗剤は悪戯っ子の真の居場所を隠すカーテンへと成り下がった。","小恶魔利用肥皂水制造了一片滑溜的幻觉场，扰乱了你的瞄准。它嘲笑着在泡沫中踉跄的你，洗涤剂仅沦为了掩盖这个捣蛋鬼真实位置的屏障。","Бес использовал мыльную воду для создания поля скользких иллюзий, которые сбили ваш прицел. Он смеялся, пока вы спотыкались о пену, а моющее средство лишь помогало скрыть истинное местоположение шутника.","El imp usó el agua jabonosa para crear un campo de ilusiones resbaladizas que confundieron tu puntería. Se rió mientras tropezabas con la espuma, el detergente solo servía para ocultar la verdadera ubicación del bromista.","O imp usou a água com sabão para criar um campo de ilusões escorregadias que confundiram a sua pontaria. Ele riu-se enquanto você tropeçava na espuma, o detergente servindo apenas para mascarar a verdadeira localização do brincalhão.","Der Imp nutzte das Seifenwasser, um ein Feld aus schlüpfrigen Illusionen zu erschaffen, die Ihr Ziel verwirrten. Er lachte, während Sie über den Schaum stolperten, wobei das Waschmittel nur dazu diente, den wahren Aufenthaltsort des Schelms zu verschleiern.","임프는 비눗물을 매개로 미끄러운 환각 필드를 만들어 당신의 조준을 방해했습니다. 거품에 발이 걸려 비틀거리는 당신을 비웃으며, 세제는 장난꾸러기의 진짜 위치를 숨기는 커튼이 되어 버렸습니다."
"MSG_C_LAUNDRY_J_LOSS","The jelly's translucent body absorbed the detergent and turned into a toxic, bubbling soup. While it lost its solid form, the chemical reaction released poisonous gases that overwhelmed you. The laundry attempt created a biohazard.","ジェリーの半透明な身体が洗剤を吸収し、不気味に泡立つ有毒なスープへと変貌した。形は失われたものの、化学反応によって発生した有毒ガスがあなたを包み込んだ。洗濯の試みは、最悪のバイオハザードを招いた。","果冻怪半透明的身体吸收了洗涤剂，变异成了诡异冒泡的有毒浓汤。虽然失去了形状，但化学反应产生的有毒气体将你包围。洗衣的尝试招致了最严重的生化危机。","Полупрозрачное тело желе впитало моющее средство и превратилось в токсичный, пузырящийся суп. Хотя оно потеряло твердую форму, химическая реакция высвободила ядовитые газы, которые одолели вас. Попытка стирки создала биологическую опасность.","El cuerpo translúcido de la gelatina absorbió el detergente y se convirtió en una sopa tóxica y burbujeante. Aunque perdió su forma sólida, la reacción química liberó gases venenosos que te abrumaron. El intento de lavado creó un riesgo biológico.","O corpo translúcido da geleia absorveu o detergente e transformou-se numa sopa tóxica e borbulhante. Embora tenha perdido a sua forma sólida, a reação química libertou gases venenosos que o sobrecarregaram. A tentativa de lavagem criou um perigo biológico.","Der durchsichtige Körper des Gelees absorbierte das Waschmittel und verwandelte sich in eine giftige, sprudelnde Suppe. Obwohl er seine feste Form verlor, setzte die chemische Reaktion giftige Gase frei, die Sie überwältigten. Der Waschversuch verursachte eine Biogefährdung.","젤리의 반투명한 신체가 세제를 흡수하여 불길하게 거품이 이는 유독한 수프로 변했습니다. 형태는 잃었지만 화학 반응으로 인해 발생한 유독 가스가 당신을 덮쳤습니다. 세탁 시도는 최악의 바이오하자드를 초래했습니다."
"MSG_C_LAUNDRY_K_WIN","The kobold's dense fur took in the soapy water, making it too heavy to move. It struggled to stand as its natural oils were stripped away by the detergent. The warrior was defeated by its' own hygiene.","コボルドの密集した体毛が石鹸水をたっぷりと含分、動くことすら不可能な重荷となった。天然の皮脂を洗剤で奪われ、魔物は戦う意志を失って震え上がった。戦士は、自分自身の清潔さによって敗北した。","狗头人密集的体毛吸收了充足的肥皂水，变成了甚至无法动弹的重担。由于天然皮脂被洗涤剂夺走，魔物失去了战斗意志，瑟瑟发抖。战士败在了它自己的清洁度上。","Густой мех кобольда впитал мыльную воду, став слишком тяжелым для движения. Он с трудом стоял, так как моющее средство смыло его естественные жиры. Воин был побежден собственной гигиеной.","El denso pelaje del kobold absorbió el agua jabonosa, volviéndose demasiado pesado para moverse. Luchó por mantenerse en pie mientras el detergente eliminaba sus aceites naturales. El guerrero fue derrotado por su propia higiene.","O pelo denso do kobold absorveu a água com sabão, tornando-se demasiado pesado para se mover. Ele lutou para se manter em pé enquanto os seus óleos naturais eram removidos pelo detergente. O guerreiro foi derrotado pela sua própria higiene.","Das dichte Fell des Kobolds saugte das Seifenwasser auf, wodurch es zu schwer zum Bewegen wurde. Er hatte Mühe zu stehen, da seine natürlichen Fette durch das Waschmittel entzogen wurden. Der Krieger wurde durch seine eigene Hygiene besiegt.","코볼트의 밀집된 체모가 비눗물을 듬뿍 머금어 움직이는 것조차 불가능한 짐이 되었습니다. 천연 피지를 세제에 빼앗기자 마물은 전의를 상실하고 벌벌 떨었습니다. 전사는 자기 자신의 청결함 때문에 패배했습니다."
"MSG_C_LAUNDRY_L_WIN","The lizard's scales were treated with a special degreasing agent, making them dry and brittle. It could no longer slip through your grasp and was easily handled. The cold-blooded hunter was cleaned out of the fight.","リザードの鱗が特殊な脱脂剤で洗われ、カサカサに乾いて脆くなった。もはや獲物のようにすり抜けることはできず、魔物は容易に捕らえられた。冷血な狩人は、清掃作業の一環として処理された。","蜥蜴的鳞片被特种脱脂剂洗涤，变得干巴巴且脆弱。它再也不能像以前那样滑溜溜地逃走，而是被轻而易举地捕获了。冷血猎手作为清理工作的一部分被处理掉了。","Чешуя ящерицы была обработана специальным обезжиривающим средством, что сделало ее сухой и ломкой. Она больше не могла выскользнуть из ваших рук, и с ней было легко справиться. Хладнокровный охотник был выбит из боя чисткой.","Las escamas del lagarto fueron tratadas con un agente desengrasante especial, volviéndolas secas y quebradizas. Ya no podía escabullirse de tu agarre y fue manejado fácilmente. El cazador de sangre fría fue eliminado del combate por la limpieza.","As escamas do lagarto foram tratadas com um agente desengordurante especial, tornando-as secas e quebradiças. Ele já não conseguia escapar do seu aperto e foi facilmente manuseado. O caçador de sangue frio foi eliminado do combate pela limpeza.","Die Schuppen der Eidechse wurden mit einem speziellen Entfettungsmittel behandelt, wodurch sie trocken und brüchig wurden. Sie konnte Ihnen nicht mehr entgleiten und wurde leicht überwältigt. Der kaltblütige Jäger wurde aus dem Kampf herausgereinigt.","리자드의 비늘이 특수 탈지제로 세척되어 푸석푸석하게 마르고 부서지기 쉬워졌습니다. 이제 먹잇감처럼 빠져나갈 수 없게 된 마물은 쉽게 사로잡혔습니다. 냉혈한 사냥꾼은 청소 작업의 일환으로 처리되었습니다."
"MSG_C_LAUNDRY_M_LOSS","The mummy's ancient bandages absorbed the laundry water and turned into a heavy, sodden mass that it used as a crushing weapon. It lunged forward, the weight of the wet wrappings making its' strike even more devastating.","マミーの古びた包帯は洗濯水を吸収し、重く湿った打撃武器へと変貌した。魔物はその重圧を乗せて突進し、濡れた包帯の重みは皮肉にもその一撃をより破壊的なものへと変えた。","木乃伊古老的绷带吸收了洗衣水，变成了重而湿润的打击武器。魔物带着这份重压冲锋，湿透绷带的重量讽刺地令其一击变得更具破坏性。","Древние бинты мумии впитали воду для стирки и превратились в тяжелую, промокшую массу, которую она использовала как дробящее оружие. Она рванулась вперед, и вес мокрых обмоток сделал ее удар еще более разрушительным.","Las antiguas vendas de la momia absorbieron el agua del lavado y se convirtieron en una masa pesada y empapada que usó como arma contundente. Se lanzó hacia adelante, y el peso de las vendas mojadas hizo que su golpe fuera aún más devastador.","As antigas ligaduras da múmia absorveram a água da lavagem e transformaram-se numa massa pesada e ensopada que ela usou como arma de esmagamento. Ela avançou, e o peso das ligaduras molhadas tornou o seu golpe ainda mais devastador.","Die uralten Bandagen der Mumie saugten das Waschwasser auf und verwandelten sich in eine schwere, durchnässte Masse, die sie als Schlagwaffe einsetzte. Sie stürmte vorwärts, wobei das Gewicht der nassen Umwicklungen ihren Schlag noch verheerender machte.","미라의 낡은 붕대는 세탁수를 흡수하여 무겁고 젖은 타격 무기로 변모했습니다. 마물은 그 중압감을 싣고 돌진했고, 젖은 붕대의 무게는 아이러니하게도 그 일격을 더욱 파괴적으로 만들었습니다."
"MSG_C_LAUNDRY_N_LOSS","The naga's magical power allowed her to manipulate the laundry water into a defensive shield. Your attempt to clean her only provided more ammunition for her wave attacks. The serpent queen remained pristinely dangerous.","ナーガの魔力は、洗濯水を自在に操り防御シールドへと変えてしまった。彼女を洗おうという試みは、結果として強力な水流攻撃の弾薬を提供したに過ぎなかった。蛇の女王は、汚れ一つなく、そして致命的だった。","纳迦的魔力可以自在地操控洗衣水并将其转化为防御护盾。想要清洗她的尝试，其结果不过是为她提供了强力水流攻击的弹药。蛇之女王不仅一尘不染，而且致命。","Магическая сила наги позволила ей превратить мыльную воду в защитный щит. Ваша попытка очистить ее лишь дала ей больше боеприпасов для ее волновых атак. Королева змей осталась безупречно опасной.","El poder mágico de la naga le permitió manipular el agua del lavado para formar un escudo defensivo. Tu intento de limpiarla solo le proporcionó más munición para sus ataques de olas. La reina serpiente siguió siendo prístinamente peligrosa.","O poder mágico da naga permitiu-lhe manipular a água da lavagem para formar um escudo defensivo. A sua tentativa de limpá-la apenas forneceu mais munições para os seus ataques de ondas. A rainha serpente permaneceu pristinamente perigosa.","Die magische Kraft der Naga erlaubte es ihr, das Waschwasser in einen Verteidigungsschild zu verwandeln. Ihr Versuch, sie zu reinigen, lieferte ihr nur noch mehr Munition für ihre Wellenangriffe. Die Schlangenkönigin blieb makellos gefährlich.","나가의 마력은 세탁수를 자유자재로 다루어 방어 실드로 바꾸어 버렸습니다. 그녀를 씻기려던 시도는 결과적으로 강력한 수류 공격의 탄약을 제공한 셈이 되었습니다. 뱀의 여왕은 티끌 하나 없이 깨끗했고, 그리고 치명적이었습니다."
